system,pid,parentpid,priority,prioritystr,sessionid,ownersid,ownername,ownerdomain,cmdline,threadinjected,path,name,size,attrhex,attrstr,created,accessed,modified,companyname,filedescription,fileversion,internalname,legalcopyright,originalfilename,productname,productversion,cert_exists,cert_verified,cert_result,cert_comment,cert_signer,cert_type,md5,sha1,sha256,Machine,MachineStr,NumberOfSections,TimeDateStamp,NumberOfSymbols,SizeOfOptionalHeader,Characteristics,CharacteristicsStr,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,MemAddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubSystemVersion,MinorSubSystemVersion,Win32VersionValue,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,SubsystemStr,DllCharacteristics,DllCharacteristicsStr,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,peid,importcount,exportcount,anomalies,CodeEntropy
"CrowdResponse","0","","","","","","","","","error","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CrowdResponse","4","0","0","0","0","","","","","error","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CrowdResponse","10336","796","32","NORMAL_PRIORITY_CLASS","0","S-1-5-19","LOCAL SERVICE","NT AUTHORITY","C:\Windows\system32\svchost.exe -k LocalService -p -s WebClient","FALSE","C:\Windows\System32\","svchost.exe","55320","0x20","ARCHIVE","2022-08-05T09:27:14Z","2022-10-18T15:03:05Z","2022-08-05T09:27:14Z","Microsoft Corporation","Host Process for Windows Services","10.0.19041.1 (WinBuild.160101.0800)","svchost.exe","&#169; Microsoft Corporation. All rights reserved.","svchost.exe.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows Publisher","Embedded","b7f884c1b74a263f746ee12a5f7c9f6a","1bc5066ddf693fc034d6514618854e26a84fd0d1","add683a6910abbbf0e28b557fad0ba998166394932ae2aca069d9aa19ea8fe88","0x8664","AMD64","7","2036-11-16T10:28:07Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0x14","0x5c00","0x5800","0x0","0x4480","0x140004480","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x10000","0x400","0x1d4bf","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x4000","0x100000","0x1000","0x0","Unknown: 4883ec28e8870000004883c428e966ffffffcccccccccccc","125","","zero_icons|non_standard_build|contain_eof_data","74.068249"
"CrowdResponse","7400","796","32","NORMAL_PRIORITY_CLASS","2","S-1-5-21-854572065-3638439640-3444370625-500","azureadmin","w10-example","C:\Windows\System32\svchost.exe -k UnistackSvcGroup","FALSE","C:\Windows\System32\","svchost.exe","55320","0x20","ARCHIVE","2022-08-05T09:27:14Z","2022-10-18T15:03:05Z","2022-08-05T09:27:14Z","Microsoft Corporation","Host Process for Windows Services","10.0.19041.1 (WinBuild.160101.0800)","svchost.exe","&#169; Microsoft Corporation. All rights reserved.","svchost.exe.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows Publisher","Embedded","b7f884c1b74a263f746ee12a5f7c9f6a","1bc5066ddf693fc034d6514618854e26a84fd0d1","add683a6910abbbf0e28b557fad0ba998166394932ae2aca069d9aa19ea8fe88","0x8664","AMD64","7","2036-11-16T10:28:07Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0x14","0x5c00","0x5800","0x0","0x4480","0x140004480","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x10000","0x400","0x1d4bf","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x4000","0x100000","0x1000","0x0","Unknown: 4883ec28e8870000004883c428e966ffffffcccccccccccc","125","","zero_icons|non_standard_build|contain_eof_data","74.068249"
"CrowdResponse","10012","932","32","NORMAL_PRIORITY_CLASS","2","S-1-5-21-854572065-3638439640-3444370625-500","azureadmin","w10-example","C:\Windows\System32\oobe\UserOOBEBroker.exe -Embedding","FALSE","C:\Windows\System32\oobe\","UserOOBEBroker.exe","57856","0x20","ARCHIVE","2022-08-05T09:27:29Z","2022-10-18T15:01:40Z","2022-08-05T09:27:29Z","Microsoft Corporation","User OOBE Broker","10.0.19041.746 (WinBuild.160101.0800)","User OOBE Broker","&#169; Microsoft Corporation. All rights reserved.","UserOOBEBroker.exe","Microsoft&#174; Windows&#174; Operating System","10.0.19041.746","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","bce744909eb87f293a85830d02b3d6eb","75ad2103eea3dcf8bffa3c88e7cff9ad57e432d0","ad938c303f12ea8d164433cc7ba46fc7b9ae00f6f899e308d4317dab46e25642","0x8664","AMD64","7","2025-08-28T07:44:46Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0x14","0x7c00","0x6c00","0x200","0x6790","0x140006790","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x13000","0x400","0x1e0e5","0x2","WINDOWS_GUI","0xc1e0","DYNAMIC_BASE|FORCE_INTEGRITY|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x2000","0x100000","0x1000","0x0","Unknown: 4883ec28e86b0500004883c428e97efdffffcccccccccccc","113","","zero_icons|non_standard_build","74.796497"
"CrowdResponse","9468","932","32","NORMAL_PRIORITY_CLASS","2","S-1-5-21-854572065-3638439640-3444370625-500","azureadmin","w10-example","""C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2022.30070.26007.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe"" -ServerName:App.AppXzst44mncqdg84v7sv6p7yznqwssy6f7f.mca","FALSE","C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2022.30070.26007.0_x64__8wekyb3d8bbwe\","Microsoft.Photos.exe","756224","0x20","ARCHIVE","2022-09-10T23:06:38Z","2022-10-18T15:01:40Z","2022-09-10T23:06:42Z","","","","","","","","","FALSE","FALSE","TRUST_E_NOSIGNATURE","The file is not signed","","","28f7e9710fd36bf86d74064ac54b03ae","642a7eafce7b26a70b1e7b5a60dd3b1f09a8dbe6","ba911eca6a8b5cd504b2242dbfd7120b43da47662f94c4169058ea5d727b9c41","0x8664","AMD64","4","2022-07-26T23:30:52Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xb","0x0","0x200","0xb7e1c","0x0","0xb8800","0x1800b8800","0xbb000","","0x180000000","0x1000","0x200","0x6","0x2","0x0","0x0","0x0","0x0","0x0","0xbc000","0x600","0x0","0x2","WINDOWS_GUI","0x9160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x100000","0x1000","0x0","0x0","0x0","Unknown: ff250270f4ffcccc00000000000000000000000000000000","1","","zero_icons|checksum_mismatch|checksum_is_zero|not_microsoft|non_standard_build","1.939720"
"CrowdResponse","1500","932","32","NORMAL_PRIORITY_CLASS","2","S-1-5-21-854572065-3638439640-3444370625-500","azureadmin","w10-example","C:\Windows\System32\RuntimeBroker.exe -Embedding","FALSE","C:\Windows\System32\","RuntimeBroker.exe","103288","0x20","ARCHIVE","2022-08-05T09:26:46Z","2022-10-18T15:03:05Z","2022-08-05T09:26:46Z","Microsoft Corporation","Runtime Broker","10.0.19041.746 (WinBuild.160101.0800)","RuntimeBroker.exe","&#169; Microsoft Corporation. All rights reserved.","RuntimeBroker.exe","Microsoft&#174; Windows&#174; Operating System","10.0.19041.746","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","ba4cfe6461afa1004c52f19c8f2169dc","ab8539ef6b2a93ff9589dec4b34a0257b6296c92","e86870769ee6c797e09457bd99c58d9bf2303cf0193a24ef9b1222c2c3daf628","0x8664","AMD64","7","2018-08-18T19:29:32Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0x14","0xea00","0x8c00","0x200","0x5b40","0x140005b40","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x1c000","0x400","0x1d738","0x2","WINDOWS_GUI","0xc1e0","DYNAMIC_BASE|FORCE_INTEGRITY|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0xc000","0x100000","0x1000","0x0","Unknown: 4883ec28e8f30400004883c428e96efeffffcccccccccccc","166","","zero_icons|non_standard_build|contain_eof_data","76.599179"
"CrowdResponse","10352","932","32","NORMAL_PRIORITY_CLASS","0","S-1-5-18","SYSTEM","NT AUTHORITY","C:\Windows\System32\mousocoreworker.exe -Embedding","FALSE","C:\Windows\System32\","mousocoreworker.exe","1686016","0x20","ARCHIVE","2022-10-12T02:45:57Z","2022-10-18T15:01:40Z","2022-10-12T02:45:57Z","Microsoft Corporation","MoUSO Core Worker Process","10.0.19041.2075 (WinBuild.160101.0800)","MoUSO Core Worker Process","&#169; Microsoft Corporation. All rights reserved.","MoUSOCoreWorker.exe","Microsoft&#174; Windows&#174; Operating System","10.0.19041.2075","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","4a4e61b7bfc7cb002a298a044bc4157a","8728814725d84c9f4cec954d58751553508b0cfa","3c0bc02f445fea0ccb97748a025aeeb8835eacea585d58f50bba434686e1e053","0x8664","AMD64","7","2023-05-26T07:15:23Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0x14","0x12ba00","0x70e00","0x0","0x116420","0x140116420","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x1a1000","0x400","0x1a1b45","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x2000","0x100000","0x1000","0x0","Unknown: 4883ec28e8970700004883c428e96efeffffcccccccccccc","591","48","zero_icons|non_standard_build","78.213217"
"CrowdResponse","11928","3384","32","NORMAL_PRIORITY_CLASS","0","S-1-5-18","SYSTEM","NT AUTHORITY","""C:\WindowsAzure\SecAgent\WaSecAgentProv.exe"" -startPoll C:\WindowsAzure\Logs\ 168.63.129.16 5248000 900000 21600000","FALSE","C:\WindowsAzure\SecAgent\","WaSecAgentProv.exe","528736","0x20","ARCHIVE","2022-09-10T20:31:12Z","2022-10-18T15:01:40Z","2022-01-18T15:15:34Z","Microsoft Corporation","security-Dsms master (ecf608846f) Microsoft&#174; Azure SecAgent","3.25.16.0","WaSecAgentWithStaticCRT","Copyright &#194;&#169; Microsoft Corporation. All rights reserved.","WaSecAgentProv.exe","Microsoft&#174; CoReXT","3.25.16.0","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","a227d26e49ea2c073d7de8ef5822eb6f","c3d0f85a69e39e71711f0dc8f3a25e179e3896ac","ecc7331a2eb3812c37d968990f50248983a7a0abb19fdb90db4a7ba150137a4e","0x8664","AMD64","6","2021-08-25T06:26:33Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xa","0x56000","0x4b200","0x0","0x30188","0x140030188","0x1000","","0x140000000","0x1000","0x200","0x6","0x0","0x0","0x0","0x0","0x0","0x0","0xa4000","0x400","0x8fc8b","0x3","WINDOWS_CUI","0x8160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x100000","0x1000","0x100000","0x1000","0x0","Unknown: 4883ec28e89b0800004883c428e966feffffcccc48ff2545","149","","zero_icons|non_standard_build|contain_eof_data","80.258289"
"CrowdResponse","8728","11928","32","NORMAL_PRIORITY_CLASS","0","S-1-5-18","SYSTEM","NT AUTHORITY","\??\C:\Windows\system32\conhost.exe 0x4","FALSE","C:\Windows\System32\","conhost.exe","862208","0x20","ARCHIVE","2022-08-05T09:27:14Z","2022-10-18T15:02:33Z","2022-08-05T09:27:14Z","Microsoft Corporation","Console Window Host","10.0.19041.1 (WinBuild.160101.0800)","ConHost","&#169; Microsoft Corporation. All rights reserved.","CONHOST.EXE.MUI","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","0d698af330fd17bee3bf90011d49251d","52a7274a0b4f9493632060fe25993a2ef24fe827","3c1c6d813d2b031d988204155fc198fe4f32ff56c05dabbcfcd5486131f4fb9d","0x8664","AMD64","7","2016-02-03T18:50:11Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0x14","0x99400","0x3c600","0x0","0x1dbf0","0x14001dbf0","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0xda000","0x400","0xdf318","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x2000","0x100000","0x1000","0x0","Unknown: 4883ec28e8e30a00004883c428e96efeffffcccccccccccc","277","","non_standard_build","79.025869"
"CrowdResponse","10368","796","32","NORMAL_PRIORITY_CLASS","0","S-1-5-18","SYSTEM","NT AUTHORITY","C:\Windows\system32\svchost.exe -k netsvcs -p -s seclogon","FALSE","C:\Windows\System32\","svchost.exe","55320","0x20","ARCHIVE","2022-08-05T09:27:14Z","2022-10-18T15:03:05Z","2022-08-05T09:27:14Z","Microsoft Corporation","Host Process for Windows Services","10.0.19041.1 (WinBuild.160101.0800)","svchost.exe","&#169; Microsoft Corporation. All rights reserved.","svchost.exe.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows Publisher","Embedded","b7f884c1b74a263f746ee12a5f7c9f6a","1bc5066ddf693fc034d6514618854e26a84fd0d1","add683a6910abbbf0e28b557fad0ba998166394932ae2aca069d9aa19ea8fe88","0x8664","AMD64","7","2036-11-16T10:28:07Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0x14","0x5c00","0x5800","0x0","0x4480","0x140004480","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x10000","0x400","0x1d4bf","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x4000","0x100000","0x1000","0x0","Unknown: 4883ec28e8870000004883c428e966ffffffcccccccccccc","125","","zero_icons|non_standard_build|contain_eof_data","74.068249"
"CrowdResponse","8500","7992","32","NORMAL_PRIORITY_CLASS","2","S-1-5-21-854572065-3638439640-3444370625-500","azureadmin","w10-example"," /updateInstalled /background","FALSE","C:\Users\azureadmin\AppData\Local\Microsoft\OneDrive\","OneDrive.exe","2630544","0x20","ARCHIVE","2022-09-10T20:47:12Z","2022-10-18T15:02:58Z","2022-10-18T11:27:53Z","Microsoft Corporation","Microsoft OneDrive","22.202.0925.0002","Client Application","&#169; Microsoft Corporation. All rights reserved.","OneDrive.exe","Microsoft OneDrive","22.202.0925.0002","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","b64709a49db3b17ed57796e33d193b6d","409d79eb06ae60767753253386af88363930f460","e623270696c7fec4038fd1998108b18c4afc30e3d6c3f8228cdc26c573b724b6","0x8664","AMD64","7","1920-06-05T16:24:52Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0x21","0xa7000","0x1db200","0x0","0x76e20","0x140076e20","0x1000","","0x140000000","0x1000","0x200","0x6","0x0","0x0","0x0","0x0","0x0","0x0","0x287000","0x400","0x28b25f","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x100000","0x1000","0x100000","0x1000","0x0","Unknown: 4883ec28e8330c00004883c428e97afeffffcccc488bc44c","316","","non_standard_build|contain_eof_data","81.111088"
"CrowdResponse","12188","796","32","NORMAL_PRIORITY_CLASS","0","S-1-5-19","LOCAL SERVICE","NT AUTHORITY","""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-2ff0d116-122e-447d-82ff-7c4d88d718c2 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-ab59016c-1af9-4a1e-b6c2-aec366705ac6 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-c9356410-6eca-40a6-abd9-ffcf02512803 -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-862e2c00-6b2a-4b13-a3f2-c486d90a0413 -LifetimeId:e9d92394-6543-41a6-b50c-da9d2802de79 -DeviceGroupId: -HostArg:0","FALSE","C:\Windows\System32\","WUDFHost.exe","271872","0x20","ARCHIVE","2022-08-05T09:27:24Z","2022-10-18T15:01:41Z","2022-08-05T09:27:24Z","Microsoft Corporation","Windows Driver Foundation - User-mode Driver Framework Host Process","10.0.19041.1 (WinBuild.160101.0800)","WUDFHost.exe","&#169; Microsoft Corporation. All rights reserved.","WUDFHost.exe.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","00e2ef3d2c9309ca4135195a049cc79c","7733b12b689baadff24afc5b0f0d3ab6488f0f70","28cb4ebd59945b16e0e9e04154c7a1255b404a6e819c6c5fb4dbe4fa050c9b3b","0x8664","AMD64","7","1916-10-01T17:44:32Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0x14","0x30400","0x12c00","0x0","0x20140","0x140020140","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x47000","0x400","0x4f30a","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x2000","0x100000","0x1000","0x0","Unknown: 4883ec28e8ff0200004883c428e966ffffffcccccccccccc","141","1","zero_icons|non_standard_build","76.723343"
"CrowdResponse","7144","796","32","NORMAL_PRIORITY_CLASS","0","S-1-5-18","SYSTEM","NT AUTHORITY","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -s ScDeviceEnum","FALSE","C:\Windows\System32\","svchost.exe","55320","0x20","ARCHIVE","2022-08-05T09:27:14Z","2022-10-18T15:03:06Z","2022-08-05T09:27:14Z","Microsoft Corporation","Host Process for Windows Services","10.0.19041.1 (WinBuild.160101.0800)","svchost.exe","&#169; Microsoft Corporation. All rights reserved.","svchost.exe.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows Publisher","Embedded","b7f884c1b74a263f746ee12a5f7c9f6a","1bc5066ddf693fc034d6514618854e26a84fd0d1","add683a6910abbbf0e28b557fad0ba998166394932ae2aca069d9aa19ea8fe88","0x8664","AMD64","7","2036-11-16T10:28:07Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0x14","0x5c00","0x5800","0x0","0x4480","0x140004480","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x10000","0x400","0x1d4bf","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x4000","0x100000","0x1000","0x0","Unknown: 4883ec28e8870000004883c428e966ffffffcccccccccccc","125","","zero_icons|non_standard_build|contain_eof_data","74.068249"
"CrowdResponse","10228","932","32","NORMAL_PRIORITY_CLASS","2","S-1-5-21-854572065-3638439640-3444370625-500","azureadmin","w10-example","""C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe"" -ServerName:App.AppXtk181tbxbce2qsex02s8tw7hfxa9xb3t.mca","FALSE","C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\","ShellExperienceHost.exe","1663328","0x20","ARCHIVE","2022-09-15T02:54:43Z","2022-10-18T15:01:41Z","2022-09-15T02:54:44Z","Microsoft Corporation","Windows Shell Experience Host","10.0.19041.1949 (WinBuild.160101.0800)","ShellExperienceHost","&#169; Microsoft Corporation. All rights reserved.","ShellExperienceHost.exe","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1949","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","9b8de9d4edf68eef2c1e490abc291567","07bdf43cf49b2f404f8e67fd8f9feaa26ba37ec6","0ca78990791f4c02a19dff504925657993b5c4cf0523cf0d40e11dee47012a7e","0x8664","AMD64","7","1933-10-09T19:53:53Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0x14","0x10dc00","0x8f400","0x0","0x1ddc0","0x14001ddc0","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x1a2000","0x400","0x1a0130","0x2","WINDOWS_GUI","0xd160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x100000","0x1000","0x100000","0x1000","0x0","Unknown: 4883ec28e8df0400004883c428e97afeffffcccce98bf5ff","245","","zero_icons|non_standard_build|contain_eof_data","76.368781"
"CrowdResponse","6960","932","32","NORMAL_PRIORITY_CLASS","2","S-1-5-21-854572065-3638439640-3444370625-500","azureadmin","w10-example","C:\Windows\System32\RuntimeBroker.exe -Embedding","FALSE","C:\Windows\System32\","RuntimeBroker.exe","103288","0x20","ARCHIVE","2022-08-05T09:26:46Z","2022-10-18T15:03:05Z","2022-08-05T09:26:46Z","Microsoft Corporation","Runtime Broker","10.0.19041.746 (WinBuild.160101.0800)","RuntimeBroker.exe","&#169; Microsoft Corporation. All rights reserved.","RuntimeBroker.exe","Microsoft&#174; Windows&#174; Operating System","10.0.19041.746","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","ba4cfe6461afa1004c52f19c8f2169dc","ab8539ef6b2a93ff9589dec4b34a0257b6296c92","e86870769ee6c797e09457bd99c58d9bf2303cf0193a24ef9b1222c2c3daf628","0x8664","AMD64","7","2018-08-18T19:29:32Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0x14","0xea00","0x8c00","0x200","0x5b40","0x140005b40","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x1c000","0x400","0x1d738","0x2","WINDOWS_GUI","0xc1e0","DYNAMIC_BASE|FORCE_INTEGRITY|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0xc000","0x100000","0x1000","0x0","Unknown: 4883ec28e8f30400004883c428e96efeffffcccccccccccc","166","","zero_icons|non_standard_build|contain_eof_data","76.599179"
"CrowdResponse","2924","2188","32","NORMAL_PRIORITY_CLASS","0","S-1-5-19","LOCAL SERVICE","NT AUTHORITY","C:\Windows\system32\AUDIODG.EXE 0x438","FALSE","C:\Windows\System32\","audiodg.exe","632808","0x20","ARCHIVE","2022-08-05T09:26:35Z","2022-10-18T15:01:41Z","2022-08-05T09:26:35Z","Microsoft Corporation","Windows Audio Device Graph Isolation ","10.0.19041.1 (WinBuild.160101.0800)","audioadg.exe","&#169; Microsoft Corporation. All rights reserved.","audioadg.exe.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","627dea21175691fde4495877c53b4c87","44df3f0131abead2bc61f2fbd8d0f14b1c3408ed","4eaffbc39de50e320a284298241e885820e8125b25da7cf453d35eeb4250b99d","0x8664","AMD64","11","2022-02-05T01:01:04Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0x14","0x6ce00","0x2aa00","0x200","0x1c3c0","0x14001c3c0","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x9f000","0x400","0x9fb5c","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x2000","0x100000","0x1000","0x0","Unknown: 4883ec28e88f0700004883c428e96efeffffcccccccccccc","243","","zero_icons|non_standard_build|contain_eof_data","77.475743"
"CrowdResponse","11860","380","64","IDLE_PRIORITY_CLASS","0","S-1-5-18","SYSTEM","NT AUTHORITY","""C:\Windows\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe5_ Global\UsGthrCtrlFltPipeMssGthrPipe5 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" ","FALSE","C:\Windows\System32\","SearchProtocolHost.exe","418816","0x20","ARCHIVE","2022-08-05T09:26:59Z","2022-10-18T15:01:41Z","2022-08-05T09:26:59Z","Microsoft Corporation","Microsoft Windows Search Protocol Host","7.0.19041.1865 (WinBuild.160101.0800)","SearchProtocolHost.exe","&#169; Microsoft Corporation. All rights reserved.","SearchProtocolHost.exe","Windows&#174; Search","7.0.19041.1865","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","0ae82e02f55e74e1f7faffe7faccb287","ff59a527098769dd6f5e7f956a5535908d360c4c","de66a82ea4634b03a76ac11370c070d4a6aac1fa8d4ca907136beedcd279316a","0x8664","AMD64","7","1971-01-05T03:33:14Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0x14","0x33e00","0x33400","0x0","0x17610","0x140017610","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x6b000","0x400","0x6925e","0x3","WINDOWS_CUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x8000","0x100000","0x1000","0x0","Unknown: 4883ec28e8ab0900004883c428e91efeffffcccccccccccc","283","","non_standard_build","77.473402"
